settlement_id,category,threshold1,threshold2,mean_wt_percent,difference
Bangwe,mean_wt_percent_bb,1.23,1.57,12.935391061753009,2.033059462343866
Bangwe,mean_wt_percent_bb,1.23,1.59,12.629908344404155,1.7275767449950123
Bangwe,mean_wt_percent_bb,1.23,1.61,11.843768205033474,0.9414366056243306
Bangwe,mean_wt_percent_bb,1.23,1.6300000000000001,10.89669019371498,-0.005641405694163382
Bangwe,mean_wt_percent_bb,1.23,1.6500000000000001,10.264864677914202,-0.6374669214949407
Bangwe,mean_wt_percent_bb,1.23,1.67,9.70783010822488,-1.1945014911842637
Bangwe,mean_wt_percent_bb,1.23,1.69,8.214600889628041,-2.6877307097811016
Bangwe,mean_wt_percent_bb,1.23,1.71,7.389285610266745,-3.513045989142398
Bangwe,mean_wt_percent_bb,1.25,1.55,13.598922416572409,2.6965908171632655
Bangwe,mean_wt_percent_bb,1.25,1.57,12.938451676312932,2.0361200769037886
Bangwe,mean_wt_percent_bb,1.25,1.59,12.632353765988164,1.7300221665790207
Bangwe,mean_wt_percent_bb,1.25,1.61,11.84644378116656,0.9441121817574167
Bangwe,mean_wt_percent_bb,1.25,1.6300000000000001,10.899099737950912,-0.0032318614582305116
Bangwe,mean_wt_percent_bb,1.25,1.6500000000000001,10.26670594570932,-0.6356256536998224
Bangwe,mean_wt_percent_bb,1.25,1.67,9.709529131014566,-1.1928024683945768
Bangwe,mean_wt_percent_bb,1.25,1.69,8.215968356137857,-2.686363243271286
Bangwe,mean_wt_percent_bb,1.25,1.71,7.390936128357355,-3.511395471051788
Bangwe,mean_wt_percent_bb,1.27,1.55,13.59153272233457,2.689201122925427
Bangwe,mean_wt_percent_bb,1.27,1.57,12.93138463319673,2.029053033787587
Bangwe,mean_wt_percent_bb,1.27,1.59,12.625295476847743,1.7229638774386
Bangwe,mean_wt_percent_bb,1.27,1.61,11.83987601519227,0.9375444157831279
Bangwe,mean_wt_percent_bb,1.27,1.6300000000000001,10.893070707975502,-0.00926089143364095
Bangwe,mean_wt_percent_bb,1.27,1.6500000000000001,10.260883569242264,-0.6414480301668792
Bangwe,mean_wt_percent_bb,1.27,1.67,9.698195700722636,-1.2041358986865074
Bangwe,mean_wt_percent_bb,1.27,1.69,8.206464175079365,-2.695867424329778
Bangwe,mean_wt_percent_bb,1.27,1.71,7.386714879981944,-3.5156167194271992
Bangwe,mean_wt_percent_bb,1.29,1.55,13.602782548058503,2.70045094864936
Bangwe,mean_wt_percent_bb,1.29,1.57,12.950149226636432,2.047817627227289
Bangwe,mean_wt_percent_bb,1.29,1.59,12.635918831822462,1.7335872324133188
Bangwe,mean_wt_percent_bb,1.29,1.61,11.850007273186074,0.9476756737769314
Bangwe,mean_wt_percent_bb,1.29,1.6300000000000001,10.902331599409143,0
Bangwe,mean_wt_percent_bb,1.29,1.6500000000000001,10.269526030325725,-0.632805569083418
Bangwe,mean_wt_percent_bb,1.29,1.67,9.712182309658653,-1.1901492897504902
Bangwe,mean_wt_percent_bb,1.29,1.69,8.218180377884785,-2.684151221524358
Bangwe,mean_wt_percent_bb,1.29,1.71,7.393177839890608,-3.5091537595185347
Bangwe,mean_wt_percent_bb,1.31,1.55,13.604883499818147,2.702551900409004
Bangwe,mean_wt_percent_bb,1.31,1.57,12.95216361098018,2.049832011571038
Bangwe,mean_wt_percent_bb,1.31,1.59,12.637958056642832,1.735626457233689
Bangwe,mean_wt_percent_bb,1.31,1.61,11.858740372418925,0.9564087730097821
Bangwe,mean_wt_percent_bb,1.31,1.6300000000000001,10.91046084227231,0.008129242863166297
Bangwe,mean_wt_percent_bb,1.31,1.6500000000000001,10.271190237517805,-0.6311413618913377
Bangwe,mean_wt_percent_bb,1.31,1.67,9.71376929212605,-1.1885623072830924
Bangwe,mean_wt_percent_bb,1.31,1.69,8.21953035530427,-2.6828012441048728
Bangwe,mean_wt_percent_bb,1.31,1.71,7.394444387758902,-3.5078872116502406
Bangwe,mean_wt_percent_bb,1.33,1.55,13.605236037042372,2.7029044376332294
Bangwe,mean_wt_percent_bb,1.33,1.57,12.952587113405897,2.0502555139967544
Bangwe,mean_wt_percent_bb,1.33,1.59,12.638330367267514,1.735998767858371
Bangwe,mean_wt_percent_bb,1.33,1.61,11.859137825038207,0.9568062256290641
Bangwe,mean_wt_percent_bb,1.33,1.6300000000000001,10.910825258939767,0.008493659530623532
Bangwe,mean_wt_percent_bb,1.33,1.6500000000000001,10.271509079034056,-0.6308225203750872
Bangwe,mean_wt_percent_bb,1.33,1.67,9.714078929725478,-1.1882526696836653
Bangwe,mean_wt_percent_bb,1.33,1.69,8.219800680658688,-2.682530918750455
Bangwe,mean_wt_percent_bb,1.33,1.71,7.3985650154625215,-3.5037665839466214
Bangwe,mean_wt_percent_bb,1.35,1.55,13.592690247408726,2.6903586479995827
Bangwe,mean_wt_percent_bb,1.35,1.57,12.93258814470196,2.0302565452928167
Bangwe,mean_wt_percent_bb,1.35,1.59,12.626271126542802,1.723939527133659
Bangwe,mean_wt_percent_bb,1.35,1.61,11.840927895226251,0.9385962958171081
Bangwe,mean_wt_percent_bb,1.35,1.6300000000000001,10.894026917406471,-0.008304682002671981
Bangwe,mean_wt_percent_bb,1.35,1.6500000000000001,10.261608448074442,-0.6407231513347007
Bangwe,mean_wt_percent_bb,1.35,1.67,9.69925471588084,-1.2030768835283023
Bangwe,mean_wt_percent_bb,1.35,1.69,8.20731256580939,-2.6950190335997526
Bangwe,mean_wt_percent_bb,1.35,1.71,7.387349141124905,-3.514982458284238
Bangwe,mean_wt_percent_bb,1.3699999999999999,1.55,13.588037716723816,2.6857061173146732
Bangwe,mean_wt_percent_bb,1.3699999999999999,1.57,12.92822338603974,2.0258917866305968
Bangwe,mean_wt_percent_bb,1.3699999999999999,1.59,12.614990474107735,1.712658874698592
Bangwe,mean_wt_percent_bb,1.3699999999999999,1.61,11.836812603472053,0.9344810040629099
Bangwe,mean_wt_percent_bb,1.3699999999999999,1.6300000000000001,10.890262192084148,-0.012069407324995396
Bangwe,mean_wt_percent_bb,1.3699999999999999,1.6500000000000001,10.252457525754751,-0.6498740736543915
Bangwe,mean_wt_percent_bb,1.3699999999999999,1.67,9.696050541713976,-1.2062810576951666
Bangwe,mean_wt_percent_bb,1.3699999999999999,1.69,8.204514515803728,-2.6978170836054147
Bangwe,mean_wt_percent_bb,1.3699999999999999,1.71,7.384690376950342,-3.517641222458801
Bangwe,mean_wt_percent_ff,1.21,1.55,48.117262376880205,-18.28880754629475
Bangwe,mean_wt_percent_ff,1.21,1.57,48.11066161190259,-18.29540831127236
Bangwe,mean_wt_percent_ff,1.21,1.59,48.07988921748034,-18.32618070569461
Bangwe,mean_wt_percent_ff,1.21,1.61,48.11258010691659,-18.293489816258365
Bangwe,mean_wt_percent_ff,1.21,1.6300000000000001,48.11326226319631,-18.292807659978642
Bangwe,mean_wt_percent_ff,1.21,1.6500000000000001,48.084317325097025,-18.32175259807793
Bangwe,mean_wt_percent_ff,1.21,1.67,48.085893671695914,-18.32017625147904
Bangwe,mean_wt_percent_ff,1.21,1.69,48.08892560419972,-18.31714431897523
Bangwe,mean_wt_percent_ff,1.21,1.71,48.11224745708038,-18.293822466094575
Bangwe,mean_wt_percent_ff,1.23,1.55,53.80531435082817,-12.600755572346785
Bangwe,mean_wt_percent_ff,1.23,1.57,53.79951447063036,-12.60655545254459
Bangwe,mean_wt_percent_ff,1.23,1.59,53.80839278428338,-12.597677138891576
Bangwe,mean_wt_percent_ff,1.23,1.61,53.802112045914555,-12.603957877260399
Bangwe,mean_wt_percent_ff,1.23,1.6300000000000001,53.802705693402686,-12.603364229772268
Bangwe,mean_wt_percent_ff,1.23,1.6500000000000001,53.81202333626357,-12.594046586911382
Bangwe,mean_wt_percent_ff,1.23,1.67,53.81310583392989,-12.592964089245065
Bangwe,mean_wt_percent_ff,1.23,1.69,53.8154467475242,-12.590623175650755
Bangwe,mean_wt_percent_ff,1.23,1.71,53.803643028279765,-12.602426894895189
Bangwe,mean_wt_percent_ff,1.25,1.55,60.818583301784834,-5.58748662139012
Bangwe,mean_wt_percent_ff,1.25,1.57,60.81396853478197,-5.592101388392983
Bangwe,mean_wt_percent_ff,1.25,1.59,60.82139043297921,-5.584679490195747
Bangwe,mean_wt_percent_ff,1.25,1.61,60.81625407730555,-5.589815845869403
Bangwe,mean_wt_percent_ff,1.25,1.6300000000000001,60.81663450524143,-5.589435417933522
Bangwe,mean_wt_percent_ff,1.25,1.6500000000000001,60.82462782886778,-5.581442094307171
Bangwe,mean_wt_percent_ff,1.25,1.67,60.8255862385565,-5.580483684618457
Bangwe,mean_wt_percent_ff,1.25,1.69,60.827712337169935,-5.578357586005019
Bangwe,mean_wt_percent_ff,1.25,1.71,60.817830245092686,-5.588239678082267
Bangwe,mean_wt_percent_ff,1.27,1.55,62.836870976874216,-3.5691989463007374
Bangwe,mean_wt_percent_ff,1.27,1.57,62.83192693004731,-3.5741429931276443
Bangwe,mean_wt_percent_ff,1.27,1.59,62.83880652459484,-3.567263398580117
Bangwe,mean_wt_percent_ff,1.27,1.61,62.833772567628856,-3.572297355546098
Bangwe,mean_wt_percent_ff,1.27,1.6300000000000001,62.83424360679256,-3.571826316382392
Bangwe,mean_wt_percent_ff,1.27,1.6500000000000001,62.84162530524093,-3.564444617934022
Bangwe,mean_wt_percent_ff,1.27,1.67,62.80487999507136,-3.6011899281035937
Bangwe,mean_wt_percent_ff,1.27,1.69,62.8077326563646,-3.598337266810354
Bangwe,mean_wt_percent_ff,1.27,1.71,62.83434918536596,-3.5717207378089952
Bangwe,mean_wt_percent_ff,1.29,1.55,66.40735669378842,0.0012867706134613854
Bangwe,mean_wt_percent_ff,1.29,1.57,66.44349130387577,0.03742138070082035
Bangwe,mean_wt_percent_ff,1.29,1.59,66.4103129887254,0.004243065550440406
Bangwe,mean_wt_percent_ff,1.29,1.61,66.40593875352927,-1.3116964568382627e-4
Bangwe,mean_wt_percent_ff,1.29,1.6300000000000001,66.40606992317495,0
Bangwe,mean_wt_percent_ff,1.29,1.6500000000000001,66.41334761392247,0.007277690747514498
Bangwe,mean_wt_percent_ff,1.29,1.67,66.41429931177878,0.00822938860382294
Bangwe,mean_wt_percent_ff,1.29,1.69,66.41635379154948,0.010283868374528993
Bangwe,mean_wt_percent_ff,1.29,1.71,66.40782566446339,0.0017557412884343648
Bangwe,mean_wt_percent_ff,1.31,1.55,68.97895185195615,2.5728819287812
Bangwe,mean_wt_percent_ff,1.31,1.57,69.01656159435406,2.610491671179105
Bangwe,mean_wt_percent_ff,1.31,1.59,68.98250080920964,2.576430886034686
Bangwe,mean_wt_percent_ff,1.31,1.61,69.01765354493183,2.6115836217568784
Bangwe,mean_wt_percent_ff,1.31,1.6300000000000001,69.01838799984995,2.6123180766749954
Bangwe,mean_wt_percent_ff,1.31,1.6500000000000001,68.98569916888185,2.5796292457068972
Bangwe,mean_wt_percent_ff,1.31,1.67,68.98678072477547,2.5807108016005174
Bangwe,mean_wt_percent_ff,1.31,1.69,68.98897451500152,2.582904591826562
Bangwe,mean_wt_percent_ff,1.31,1.71,68.98060199751217,2.5745320743372133
Bangwe,mean_wt_percent_ff,1.33,1.55,69.38348633168624,2.9774164085112886
Bangwe,mean_wt_percent_ff,1.33,1.57,69.42178764335875,3.015717720183801
Bangwe,mean_wt_percent_ff,1.33,1.59,69.38730222304088,2.9812322998659226
Bangwe,mean_wt_percent_ff,1.33,1.61,69.4229428022645,3.016872879089547
Bangwe,mean_wt_percent_ff,1.33,1.6300000000000001,69.42367359232318,3.0176036691482295
Bangwe,mean_wt_percent_ff,1.33,1.6500000000000001,69.39062916550333,2.9845592423283733
Bangwe,mean_wt_percent_ff,1.33,1.67,69.39177492960022,2.9857050064252633
Bangwe,mean_wt_percent_ff,1.33,1.69,69.39405182469251,2.987981901517557
Bangwe,mean_wt_percent_ff,1.33,1.71,69.42201281633749,3.0159428931625314
Bangwe,mean_wt_percent_ff,1.35,1.55,70.15372359989364,3.7476536767186843
Bangwe,mean_wt_percent_ff,1.35,1.57,70.1487582536619,3.742688330486942
Bangwe,mean_wt_percent_ff,1.35,1.59,70.15533119923731,3.749261276062356
Bangwe,mean_wt_percent_ff,1.35,1.61,70.15052232533074,3.744452402155787
Bangwe,mean_wt_percent_ff,1.35,1.6300000000000001,70.15097381190431,3.744903888729354
Bangwe,mean_wt_percent_ff,1.35,1.6500000000000001,70.15801288939934,3.751942966224391
Bangwe,mean_wt_percent_ff,1.35,1.67,70.11969245375882,3.713622530583862
Bangwe,mean_wt_percent_ff,1.35,1.69,70.12246954695993,3.71639962378498
Bangwe,mean_wt_percent_ff,1.35,1.71,70.15095726428254,3.744887341107585
Bangwe,mean_wt_percent_ff,1.3699999999999999,1.55,73.15878129978091,6.7527113766059585
Bangwe,mean_wt_percent_ff,1.3699999999999999,1.57,73.15395313056084,6.7478832073858825
Bangwe,mean_wt_percent_ff,1.3699999999999999,1.59,73.12012191567221,6.714051992497261
Bangwe,mean_wt_percent_ff,1.3699999999999999,1.61,73.15505750970263,6.748987586527676
Bangwe,mean_wt_percent_ff,1.3699999999999999,1.6300000000000001,73.15567257767,6.74960265449505
Bangwe,mean_wt_percent_ff,1.3699999999999999,1.6500000000000001,73.12303872859322,6.7169688054182615
Bangwe,mean_wt_percent_ff,1.3699999999999999,1.67,73.12416501934447,6.71809509616952
Bangwe,mean_wt_percent_ff,1.3699999999999999,1.69,73.12628797176444,6.720218048589487
Bangwe,mean_wt_percent_ff,1.3699999999999999,1.71,73.15460658500938,6.748536661834422
Chirimba,mean_wt_percent_Mixed,1.21,1.55,29.370847812711347,-14.656652735563057
Chirimba,mean_wt_percent_Mixed,1.21,1.57,33.93554037709685,-10.091960171177554
Chirimba,mean_wt_percent_Mixed,1.21,1.59,38.75360816021873,-5.273892388055671
Chirimba,mean_wt_percent_Mixed,1.21,1.61,42.30906417589886,-1.7184363723755425
Chirimba,mean_wt_percent_Mixed,1.21,1.6300000000000001,45.49813606892077,1.4706355206463684
Chirimba,mean_wt_percent_Mixed,1.21,1.6500000000000001,47.594904443932954,3.5674038956585505
Chirimba,mean_wt_percent_Mixed,1.21,1.67,49.57793822626054,5.550437677986139
Chirimba,mean_wt_percent_Mixed,1.21,1.69,52.38413068477749,8.356630136503085
Chirimba,mean_wt_percent_Mixed,1.21,1.71,55.61916363459167,11.591663086317268
Chirimba,mean_wt_percent_Mixed,1.23,1.55,28.772415960172953,-15.25508458810145
Chirimba,mean_wt_percent_Mixed,1.23,1.57,33.33556507036944,-10.691935477904963
Chirimba,mean_wt_percent_Mixed,1.23,1.59,38.15390269574856,-5.87359785252584
Chirimba,mean_wt_percent_Mixed,1.23,1.61,41.70898297490035,-2.318517573374052
Chirimba,mean_wt_percent_Mixed,1.23,1.6300000000000001,44.97103160611925,0.9435310578448437
Chirimba,mean_wt_percent_Mixed,1.23,1.6500000000000001,46.99435453101543,2.9668539827410285
Chirimba,mean_wt_percent_Mixed,1.23,1.67,48.97729222021018,4.9497916719357775
Chirimba,mean_wt_percent_Mixed,1.23,1.69,51.783540514262306,7.7560399659879025
Chirimba,mean_wt_percent_Mixed,1.23,1.71,55.07637654131631,11.048875993041904
Chirimba,mean_wt_percent_Mixed,1.25,1.55,28.59045283761235,-15.437047710662053
Chirimba,mean_wt_percent_Mixed,1.25,1.57,33.15313982200987,-10.874360726264534
Chirimba,mean_wt_percent_Mixed,1.25,1.59,37.97165081656328,-6.05584973171112
Chirimba,mean_wt_percent_Mixed,1.25,1.61,41.52665684265883,-2.500843705615573
Chirimba,mean_wt_percent_Mixed,1.25,1.6300000000000001,44.78893439558375,0.7614338473093483
Chirimba,mean_wt_percent_Mixed,1.25,1.6500000000000001,46.81194202284048,2.78444147456608
Chirimba,mean_wt_percent_Mixed,1.25,1.67,48.7948739870222,4.767373438747796
Chirimba,mean_wt_percent_Mixed,1.25,1.69,51.60118317212594,7.573682623851539
Chirimba,mean_wt_percent_Mixed,1.25,1.71,54.894118484723386,10.866617936448982
Chirimba,mean_wt_percent_Mixed,1.27,1.55,28.115150113809424,-15.91235043446498
Chirimba,mean_wt_percent_Mixed,1.27,1.57,32.683929218810256,-11.343571329464147
Chirimba,mean_wt_percent_Mixed,1.27,1.59,37.510951675371125,-6.516548872903279
Chirimba,mean_wt_percent_Mixed,1.27,1.61,41.07158400604371,-2.955916542230696
Chirimba,mean_wt_percent_Mixed,1.27,1.6300000000000001,44.33985133681817,0.3123507885437675
Chirimba,mean_wt_percent_Mixed,1.27,1.6500000000000001,46.36530522609543,2.337804677821026
Chirimba,mean_wt_percent_Mixed,1.27,1.67,48.351488074865024,4.323987526590621
Chirimba,mean_wt_percent_Mixed,1.27,1.69,51.16259371992693,7.135093171652528
Chirimba,mean_wt_percent_Mixed,1.27,1.71,54.46114525240501,10.433644704130607
Chirimba,mean_wt_percent_Mixed,1.29,1.55,27.90121270012459,-16.126287848149815
Chirimba,mean_wt_percent_Mixed,1.29,1.57,32.467084602691735,-11.560415945582669
Chirimba,mean_wt_percent_Mixed,1.29,1.59,37.28434983988709,-6.7431507083873115
Chirimba,mean_wt_percent_Mixed,1.29,1.61,40.75876796806616,-3.268732580208244
Chirimba,mean_wt_percent_Mixed,1.29,1.6300000000000001,44.0275005482744,0
Chirimba,mean_wt_percent_Mixed,1.29,1.6500000000000001,46.0523200167882,2.0248194685137975
Chirimba,mean_wt_percent_Mixed,1.29,1.67,48.10831902604783,4.080818477773427
Chirimba,mean_wt_percent_Mixed,1.29,1.69,50.84973920133097,6.822238653056566
Chirimba,mean_wt_percent_Mixed,1.29,1.71,54.14844803226958,10.120947483995174
Chirimba,mean_wt_percent_Mixed,1.31,1.55,27.01481172390866,-17.012688824365743
Chirimba,mean_wt_percent_Mixed,1.31,1.57,31.57833797422019,-12.449162574054213
Chirimba,mean_wt_percent_Mixed,1.31,1.59,36.39731791881852,-7.630182629455881
Chirimba,mean_wt_percent_Mixed,1.31,1.61,39.95316661546489,-4.074333932809516
Chirimba,mean_wt_percent_Mixed,1.31,1.6300000000000001,43.217834329178615,-0.8096662190957886
Chirimba,mean_wt_percent_Mixed,1.31,1.6500000000000001,45.23862223698742,1.211121688713014
Chirimba,mean_wt_percent_Mixed,1.31,1.67,47.22134944402857,3.193848895754165
Chirimba,mean_wt_percent_Mixed,1.31,1.69,50.028468679883446,6.000968131609042
Chirimba,mean_wt_percent_Mixed,1.31,1.71,53.323280186291754,9.29577963801735
Chirimba,mean_wt_percent_Mixed,1.33,1.55,26.1529681919453,-17.874532356329105
Chirimba,mean_wt_percent_Mixed,1.33,1.57,30.72177765451781,-13.305722893756595
Chirimba,mean_wt_percent_Mixed,1.33,1.59,35.54875108397853,-8.478749464295873
Chirimba,mean_wt_percent_Mixed,1.33,1.61,39.10965303491167,-4.91784751336273
Chirimba,mean_wt_percent_Mixed,1.33,1.6300000000000001,42.380074670104264,-1.6474258781701394
Chirimba,mean_wt_percent_Mixed,1.33,1.6500000000000001,44.4028421412967,0.3753415930222985
Chirimba,mean_wt_percent_Mixed,1.33,1.67,46.38858712686903,2.361086578594623
Chirimba,mean_wt_percent_Mixed,1.33,1.69,49.200060887978225,5.172560339703821
Chirimba,mean_wt_percent_Mixed,1.33,1.71,52.50024424409923,8.472743695824825
Chirimba,mean_wt_percent_Mixed,1.35,1.55,22.310966811674778,-21.716533736599626
Chirimba,mean_wt_percent_Mixed,1.35,1.57,26.873601319597178,-17.153899228677226
Chirimba,mean_wt_percent_Mixed,1.35,1.59,31.692504790264604,-12.3349957580098
Chirimba,mean_wt_percent_Mixed,1.35,1.61,35.24803620552992,-8.779464342744483
Chirimba,mean_wt_percent_Mixed,1.35,1.6300000000000001,38.516127508111786,-5.511373040162617
Chirimba,mean_wt_percent_Mixed,1.35,1.6500000000000001,40.53337465328708,-3.49412589498732
Chirimba,mean_wt_percent_Mixed,1.35,1.67,42.51604759282171,-1.5114529554526968
Chirimba,mean_wt_percent_Mixed,1.35,1.69,45.32317476419692,1.2956742159225172
Chirimba,mean_wt_percent_Mixed,1.35,1.71,48.621345359445165,4.5938448111707615
Chirimba,mean_wt_percent_Mixed,1.3699999999999999,1.55,19.67719341863376,-24.350307129640644
Chirimba,mean_wt_percent_Mixed,1.3699999999999999,1.57,24.242769748789406,-19.784730799484997
Chirimba,mean_wt_percent_Mixed,1.3699999999999999,1.59,29.0606758154392,-14.966824732835203
Chirimba,mean_wt_percent_Mixed,1.3699999999999999,1.61,32.61676173486058,-11.410738813413822
Chirimba,mean_wt_percent_Mixed,1.3699999999999999,1.6300000000000001,35.803708752779265,-8.2237917954951385
Chirimba,mean_wt_percent_Mixed,1.3699999999999999,1.6500000000000001,37.90254710467046,-6.124953443603943
Chirimba,mean_wt_percent_Mixed,1.3699999999999999,1.67,39.88509936851946,-4.142401179754941
Chirimba,mean_wt_percent_Mixed,1.3699999999999999,1.69,42.69207714171376,-1.3354234065606434
Chirimba,mean_wt_percent_Mixed,1.3699999999999999,1.71,45.924170832205945,1.8966702839315417
Chirimba,mean_wt_percent_bb,1.21,1.55,62.95125563097975,16.12782740306067
Chirimba,mean_wt_percent_bb,1.21,1.57,58.386939344714804,11.563511116795723
Chirimba,mean_wt_percent_bb,1.21,1.59,53.56890612577928,6.745477897860198
Chirimba,mean_wt_percent_bb,1.21,1.61,50.01413264954208,3.1907044216229963
Chirimba,mean_wt_percent_bb,1.21,1.6300000000000001,46.82206996735454,-0.0013582605645439116
Chirimba,mean_wt_percent_bb,1.21,1.6500000000000001,44.72805451421175,-2.095373713707332
Chirimba,mean_wt_percent_bb,1.21,1.67,42.74445716648454,-4.078971061434544
Chirimba,mean_wt_percent_bb,1.21,1.69,39.93928857357753,-6.884139654341553
Chirimba,mean_wt_percent_bb,1.21,1.71,36.70074016762435,-10.122688060294728
Chirimba,mean_wt_percent_bb,1.23,1.55,62.94418150923441,16.12075328131533
Chirimba,mean_wt_percent_bb,1.23,1.57,58.38130661883648,11.557878390917402
Chirimba,mean_wt_percent_bb,1.23,1.59,53.56310430986883,6.739676081949746
Chirimba,mean_wt_percent_bb,1.23,1.61,50.00875406863167,3.1853258407125864
Chirimba,mean_wt_percent_bb,1.23,1.6300000000000001,46.75453899890192,-0.06888922901715944
Chirimba,mean_wt_percent_bb,1.23,1.6500000000000001,44.723144404450736,-2.100283823468345
Chirimba,mean_wt_percent_bb,1.23,1.67,42.73962566943153,-4.083802558487548
Chirimba,mean_wt_percent_bb,1.23,1.69,39.93453216976276,-6.88889605815632
Chirimba,mean_wt_percent_bb,1.23,1.71,36.648672928135596,-10.174755299783484
Chirimba,mean_wt_percent_bb,1.25,1.55,62.94262234434629,16.11919411642721
Chirimba,mean_wt_percent_bb,1.25,1.57,58.38017066930602,11.556742441386938
Chirimba,mean_wt_percent_bb,1.25,1.59,53.56183404079273,6.738405812873651
Chirimba,mean_wt_percent_bb,1.25,1.61,50.0075733394156,3.1841451114965196
Chirimba,mean_wt_percent_bb,1.25,1.6300000000000001,46.753323163231855,-0.0701050646872261
Chirimba,mean_wt_percent_bb,1.25,1.6500000000000001,44.722051730543,-2.10137649737608
Chirimba,mean_wt_percent_bb,1.25,1.67,42.738535041899524,-4.084893186019556
Chirimba,mean_wt_percent_bb,1.25,1.69,39.93342493079634,-6.890003297122739
Chirimba,mean_wt_percent_bb,1.25,1.71,36.64762767649884,-10.175800551420238
Chirimba,mean_wt_percent_bb,1.27,1.55,63.04129188684463,16.217863658925552
Chirimba,mean_wt_percent_bb,1.27,1.57,58.472617925177964,11.649189697258883
Chirimba,mean_wt_percent_bb,1.27,1.59,53.64590123289737,6.822473004978292
Chirimba,mean_wt_percent_bb,1.27,1.61,50.08604957505713,3.262621347138051
Chirimba,mean_wt_percent_bb,1.27,1.6300000000000001,46.826250171143755,0.002821943224674328
Chirimba,mean_wt_percent_bb,1.27,1.6500000000000001,44.79210647802398,-2.031321749895099
Chirimba,mean_wt_percent_bb,1.27,1.67,42.80534197144346,-4.01808625647562
Chirimba,mean_wt_percent_bb,1.27,1.69,39.995553603386924,-6.827874624532157
Chirimba,mean_wt_percent_bb,1.27,1.71,36.70449378613731,-10.118934441781768
Chirimba,mean_wt_percent_bb,1.29,1.55,62.95211671105668,16.1286884831376
Chirimba,mean_wt_percent_bb,1.29,1.57,58.38683458374385,11.563406355824768
Chirimba,mean_wt_percent_bb,1.29,1.59,53.56949377918643,6.74606555126735
Chirimba,mean_wt_percent_bb,1.29,1.61,50.083335178900356,3.259906950981275
Chirimba,mean_wt_percent_bb,1.29,1.6300000000000001,46.82342822791908,0
Chirimba,mean_wt_percent_bb,1.29,1.6500000000000001,44.78957466589442,-2.0338535620246603
Chirimba,mean_wt_percent_bb,1.29,1.67,42.74530242661475,-4.078125801304331
Chirimba,mean_wt_percent_bb,1.29,1.69,39.9929873200502,-6.8304409078688835
Chirimba,mean_wt_percent_bb,1.29,1.71,36.7020576569588,-10.12137057096028
Chirimba,mean_wt_percent_bb,1.31,1.55,62.948300626981855,16.124872399062774
Chirimba,mean_wt_percent_bb,1.31,1.57,58.38510965121071,11.561681423291631
Chirimba,mean_wt_percent_bb,1.31,1.59,53.56634097702091,6.742912749101826
Chirimba,mean_wt_percent_bb,1.31,1.61,50.01144355364639,3.1880153257273065
Chirimba,mean_wt_percent_bb,1.31,1.6300000000000001,46.756406316880096,-0.06702191103898514
Chirimba,mean_wt_percent_bb,1.31,1.6500000000000001,44.72567197128915,-2.0977562566299284
Chirimba,mean_wt_percent_bb,1.31,1.67,42.7422027710176,-4.081225456901478
Chirimba,mean_wt_percent_bb,1.31,1.69,39.936574619626136,-6.886853608292945
Chirimba,mean_wt_percent_bb,1.31,1.71,36.65028769586929,-10.173140532049793
Chirimba,mean_wt_percent_bb,1.33,1.55,63.03730885565428,16.2138806277352
Chirimba,mean_wt_percent_bb,1.33,1.57,58.46867404104755,11.645245813128469
Chirimba,mean_wt_percent_bb,1.33,1.59,53.642109329860986,6.818681101941905
Chirimba,mean_wt_percent_bb,1.33,1.61,50.08222332443619,3.2587950965171117
Chirimba,mean_wt_percent_bb,1.33,1.6300000000000001,46.82224972960789,-0.0011784983111908787
Chirimba,mean_wt_percent_bb,1.33,1.6500000000000001,44.78874778074246,-2.034680447176619
Chirimba,mean_wt_percent_bb,1.33,1.67,42.80225965326198,-4.0211685746571035
Chirimba,mean_wt_percent_bb,1.33,1.69,39.992455077875675,-6.830973150043405
Chirimba,mean_wt_percent_bb,1.33,1.71,36.7014792295038,-10.121948998415277
Chirimba,mean_wt_percent_bb,1.35,1.55,62.94428421720374,16.120855989284657
Chirimba,mean_wt_percent_bb,1.35,1.57,58.381989441521206,11.558561213602125
Chirimba,mean_wt_percent_bb,1.35,1.59,53.563414030745484,6.7399858028264035
Chirimba,mean_wt_percent_bb,1.35,1.61,50.00915049440481,3.185722266485726
Chirimba,mean_wt_percent_bb,1.35,1.6300000000000001,46.75498085692542,-0.06844737099365972
Chirimba,mean_wt_percent_bb,1.35,1.6500000000000001,44.72341565518326,-2.100012572735821
Chirimba,mean_wt_percent_bb,1.35,1.67,42.7397536898726,-4.0836745380464805
Chirimba,mean_wt_percent_bb,1.35,1.69,39.93467392429519,-6.888754303623891
Chirimba,mean_wt_percent_bb,1.35,1.71,36.648888087045336,-10.174540140873745
Chirimba,mean_wt_percent_bb,1.3699999999999999,1.55,62.951530302988616,16.128102075069535
Chirimba,mean_wt_percent_bb,1.3699999999999999,1.57,58.38689445102501,11.563466223105927
Chirimba,mean_wt_percent_bb,1.3699999999999999,1.59,53.569017209551326,6.745588981632245
Chirimba,mean_wt_percent_bb,1.3699999999999999,1.61,50.01441388548326,3.190985657564177
Chirimba,mean_wt_percent_bb,1.3699999999999999,1.6300000000000001,46.82114218570772,-0.002286042211359529
